id,image,issue_id,author_id,caption
132,prime/spring-2014/article/Lightbulbcraft.A.jpg,5,7,""
133,prime/spring-2014/article/Lightbulbcraft.B.jpg,5,7,""
134,prime/spring-2014/article/Lightbulbcraft.C.jpg,5,7,""
135,prime/spring-2014/article/Lightbulbcraft.D.jpg,5,7,""
136,prime/spring-2014/article/Lightbulbcraft.E.jpg,5,7,""
137,prime/spring-2014/article/Lightbulbcraft.F.jpg,5,7,""
138,prime/spring-2014/article/Lightbulbcraft.G.jpg,5,7,""
139,prime/spring-2014/article/Lightbulbcraft.H.jpg,5,7,""
140,prime/spring-2014/article/title_potential3.jpg,5,17,"The Los Feliz 3 Cinemas, which has been showing flicks daily since 1934, blends in well with the area’s quirky charm."
141,prime/spring-2014/article/fred1.jpg,5,17,"The vibrantly colored storefront of Fred 62, as seen from Vermont Avenue, in the heart of kitschy Los Feliz."
142,prime/spring-2014/article/skylight1.jpg,5,17,"Surrounded by shelves, a live tree grows in the middle of Skylight Books."
143,prime/spring-2014/article/skylight2.jpg,5,17,The Food & Drink portion of Skylight Books is one of its many interesting sections.
144,prime/spring-2014/article/alcove1.jpg,5,17,"A cup of chai tea and a mixed fresh fruit tart from Alcove Cafe & Bakery, which serves a variety of fresh pastries and beverages on their eclectic, tree-covered patio, There is also a bar adjacent to the cafe."
145,prime/spring-2014/article/mozzarella.A.jpg,5,7,""
146,prime/spring-2014/article/mozzarella.B.jpg,5,7,""
147,prime/spring-2014/article/mozzarella.C.jpg,5,7,""
148,prime/spring-2014/article/mozzarella.D.jpg,5,7,""
149,prime/spring-2014/article/mozzarella.E.jpg,5,23,""
150,prime/spring-2014/article/mozzarella.F.jpg,5,7,""
151,prime/spring-2014/article/mozzarella.G.jpg,5,7,""
152,prime/spring-2014/article/fashionBTS_1.jpg,5,24,""
153,prime/spring-2014/article/fashionBTS_2A.jpg,5,24,"Rakeem Cunningham, a fourth-year Design | Media Arts student, likes to mix fine arts and design in his fashion photography. His photos have been featured in multiple magazines."
154,prime/spring-2014/article/Rakeem2A.JPG,5,27,"Leonardo Lawrence, first-year fine arts student. "
155,prime/spring-2014/article/Rakeem3A.JPG,5,27,"Leonardo Lawrence, first-year fine arts student. "
156,prime/spring-2014/article/Rakeem6A.JPG,5,27,"Leonardo Lawrence, first-year fine arts student. "
157,prime/spring-2014/article/Rakeem5A.JPG,5,27,"Leonardo Lawrence, first-year fine arts student. "
158,prime/spring-2014/article/Rakeem1A.JPG,5,27,"Leonardo Lawrence, first-year fine arts student. "
159,prime/spring-2014/article/BevSoonTitle.jpg,5,7,""
160,prime/spring-2014/article/MilkJarTitle.jpg,5,7,""
161,prime/spring-2014/article/BevSoonA.jpg,5,7,A variety of standard banchan comes with every meal. 
162,prime/spring-2014/article/BevSoonB.jpg,5,7,"The spicy barbecue squid comes sizzling on a skillet with hot sauce, peppers and onions. "
163,prime/spring-2014/article/milkjarA.jpg,5,7,"Mochas and milk are just a couple beverage options. 
"
164,prime/spring-2014/article/milkjarB.jpg,5,7, Friendly staff and rustic decorations keep customers comfortable while they enjoy delicious cookies. 
165,prime/spring-2014/article/milkjarC.jpg,5,7,Fresh cookies behind a glass display welcome customers as they enter the shop.
166,prime/spring-2014/article/churrosA.jpg,5,10,"Churros can be packed to go. 
"
167,prime/spring-2014/article/churrosB.jpg,5,10,You might miss the storefront on the way into Santa Monica if you’re not looking for it. 
168,prime/spring-2014/article/churrosC.jpg,5,10,Churros con chocolate comes with thick Spanish-style hot chocolate.
169,prime/spring-2014/article/frittoA.jpg,5,10,"Fritto Misto Italian Café has a second location in Hermosa Beach, Calif."
170,prime/spring-2014/article/frittoB.jpg,5,10,"Fried pillows stuffed with ricotta cheese, served with sauces."
171,prime/spring-2014/article/frittoC.jpg,5,10, Order Atomic Pasta for Cajun-style chicken breasts over chili linguini.
172,prime/spring-2014/article/IM_humanities1.jpg,5,7,""
173,prime/spring-2014/article/IM_janns1.jpg,5,7,""
174,prime/spring-2014/article/IM_Kerck3.jpg,5,7,""
175,prime/spring-2014/article/IM_kinsey2.jpg,5,7,""
176,prime/spring-2014/article/IM_powell2.jpg,5,7,""
177,prime/spring-2014/article/IM_royce3.jpg,5,7,""
178,prime/spring-2014/article/IM_wooden3.jpg,5,7,""
179,prime/spring-2014/article/IM_wooden1.jpg,5,7,""
181,prime/spring-2014/article/Jordan_4.jpg,5,7,"Kevin Jordan and Jenny Johnson Jordan both wore the number four during their athletic careers at UCLA. Their ministry, named 4TheJourney, pays tribute to those numbers."
182,prime/spring-2014/article/Jordan_6.jpg,5,7,"Kevin Jordan and Jenny Johnson Jordan are familiar faces in the Acosta Athletic Training Center, where many student-athletes know them."
183,prime/spring-2014/article/videogames-edit1.jpg,5,7,"Adeline Ducker, a resident of the UCLA Game Lab who designed the environment art for Classroom Aquatic, wears the Oculus Rift technology."
184,prime/spring-2014/article/vegan_diaries.jpg,5,,""
180,prime/spring-2014/article/Jordan_2.jpg,5,7,Kevin Jordan and Jenny Johnson Jordan met at UCLA while they were both student athletes.
185,prime/spring-2014/article/Shot04-Newspaper.jpg,5,,"Papers, Please "
186,prime/spring-2014/article/Shot10-Docs.jpg,5,,"Papers, Please"
187,prime/spring-2014/article/Screen Shot 2014-01-01 at 9.34.05 PM.jpg,5,,Classroom Aquatic 
188,prime/spring-2014/article/Bastion_112010_0001.jpg,5,,Bastion
189,prime/spring-2014/article/Bastion_E32011_0003.jpg,5,,Bastion
190,prime/spring-2014/article/bastion.jpg,5,,Bastion
191,prime/spring-2014/article/14.jpg,5,,Papayo
192,prime/spring-2014/article/17.jpg,5,,Papayo 
193,prime/fall-2014/article/web.materials.jpg,6,29,""
195,prime/fall-2014/article/web.step1.jpg,6,29,""
196,prime/fall-2014/article/web.step2.jpg,6,29,""
198,prime/fall-2014/article/web.step3.jpg,6,29,""
200,prime/fall-2014/article/web.step4.jpg,6,29,""
202,prime/fall-2014/article/web.step5.jpg,6,29,""
204,prime/fall-2014/article/web.step6.jpg,6,29,""
194,prime/fall-2014/article/AYU_8043.jpg,6,12,""
197,prime/fall-2014/article/AYU_8050.jpg,6,12,""
199,prime/fall-2014/article/AYU_8066.jpg,6,12,""
201,prime/fall-2014/article/AYU_8068.jpg,6,12,""
203,prime/fall-2014/article/AYU_8107.jpg,6,12,""
205,prime/fall-2014/article/AYU_8118.jpg,6,12,""
206,prime/fall-2014/article/AYU_8132.jpg,6,12,""
207,prime/fall-2014/article/AYU_8136.jpg,6,12,""
208,prime/fall-2014/article/AYU_8139.jpg,6,12,""
209,prime/fall-2014/article/AYU_8146.jpg,6,12,""
210,prime/fall-2014/article/AYU_8159.jpg,6,12,""
212,prime/fall-2014/article/AYU_8170.jpg,6,12,""
211,prime/fall-2014/article/AYU_8165.jpg,6,12,""
217,prime/fall-2014/article/AYU_8241.jpg,6,12,""
220,prime/fall-2014/article/AYU_8242.jpg,6,12,""
247,prime/fall-2014/article/web.ari3.jpg,6,24,""
248,prime/fall-2014/article/web.brian5.jpg,6,29,""
249,prime/fall-2014/article/web.monica3.jpg,6,24,""
250,prime/fall-2014/article/web.fashion4.1.DV.jpg,6,31,""
233,prime/fall-2014/article/web.JU2.jpg,6,33,""
234,prime/fall-2014/article/web.JU4.jpg,6,33,""
236,prime/fall-2014/article/web.JU5.jpg,6,33,""
235,prime/fall-2014/article/web.JU3.jpg,6,33,""
237,prime/fall-2014/article/web.KK1.jpg,6,34,""
242,prime/fall-2014/article/web.KK4.jpg,6,34,""
243,prime/fall-2014/article/web.KK5.jpg,6,34,""
216,prime/fall-2014/article/AYU_8236.jpg,6,12,"Vocalist and bassist John Talley-Joens, drummer Kevin Barrett and guitarist Rob Roberge of the Urinals practice for upcoming shows in a friend’s garage studio."
215,prime/fall-2014/article/thescienceplaceithink.EN.tif,6,7,""
219,prime/fall-2014/article/titlepage.EN.tif,6,23,""
221,prime/fall-2014/article/web.IMG_5264.jpg,6,7,""
223,prime/fall-2014/article/web.chinatown.details.EN.jpg,6,7,""
224,prime/fall-2014/article/web.chinatown2.EN.jpg,6,23,""
225,prime/fall-2014/article/web.IMG_5330 (1).jpg,6,7,""
226,prime/fall-2014/article/web.pantryfood2.EN.jpg,6,7,""
227,prime/fall-2014/article/web.pantryfood.EN.jpg,6,23,""
228,prime/fall-2014/article/prime.webgraphic.craft.jpg,6,23,""
229,prime/fall-2014/article/web.chinatownnecklaces.EN.jpg,6,7,""
230,prime/fall-2014/article/web.prettyplace.EN.jpg,6,23,""
232,prime/fall-2014/article/web.thepantry.EN.jpg,6,7,""
241,prime/fall-2014/article/web.titlepage.EN.jpg,6,7,""
244,prime/fall-2014/article/web.unionstation.EN.jpg,6,23,""
245,prime/fall-2014/article/web.unionstation2.jpg,6,7,""
246,prime/fall-2014/article/web.unionstationwide.EN.jpg,6,7,""
222,prime/fall-2014/article/web.chinatown.EN.jpg,6,7,""
231,prime/fall-2014/article/web.JU1.jpg,6,33,""
239,prime/fall-2014/article/web.KK2.jpg,6,34,""
257,prime/fall-2014/article/web.AYeo4.jpg,6,35,""
260,prime/fall-2014/article/web.AYeo7.jpg,6,35,""
263,prime/fall-2014/article/web.AYeo10.jpg,6,35,""
262,prime/fall-2014/article/web.AYeo8.jpg,6,35,Small World Books
254,prime/fall-2014/article/web.AYeo1.jpg,6,35,Superba Snack Bar
261,prime/fall-2014/article/web.AYeo9.jpg,6,35,Venice Canals
256,prime/fall-2014/article/web.AYeo3.jpg,6,35,N'iceCream
255,prime/fall-2014/article/web.AYeo2.jpg,6,35,Intelligentsia Coffee
253,prime/fall-2014/article/web.woheadphones2.jpg,6,29,""
264,prime/fall-2014/article/web.crust1.jpg,6,29,""
266,prime/fall-2014/article/web.filling1.jpg,6,29,""
267,prime/fall-2014/article/web.filling2.jpg,6,29,""
268,prime/fall-2014/article/web.final.jpg,6,29,""
269,prime/fall-2014/article/web.ingredients.jpg,6,29,""
270,prime/fall-2014/article/web.DEVIN-FINAL.jpg,6,,""
271,prime/fall-2014/article/prime.webgraphic.venice.jpg,6,,""
272,prime/fall-2014/article/web.SAVANNAH-FINAL.jpg,6,,""
273,prime/fall-2014/article/web.SAVANNAH-FINAL_1.jpg,6,,""
213,prime/fall-2014/article/AYU_8226.jpg,6,12,"Vocalist and bassist John Talley-Joens, drummer Kevin Barrett and guitarist Rob Roberge of the Urinals practice for upcoming shows in a friend’s garage studio."
214,prime/fall-2014/article/AYU_8232.jpg,6,12,"Vocalist and bassist John Talley-Joens, drummer Kevin Barrett and guitarist Rob Roberge of the Urinals practice for upcoming shows in a friend’s garage studio."
240,prime/fall-2014/article/web.KK3.jpg,6,34,""
274,prime/fall-2014/article/red-line.png,6,,""
275,prime/fall-2014/article/purple-line.png,6,,""
276,prime/fall-2014/article/gold-line.png,6,,""
277,prime/fall-2014/article/expo-line.png,6,,""
278,prime/fall-2014/article/murals.quote1.png,6,,""
279,prime/fall-2014/article/murals.quote2.png,6,,""
280,prime/fall-2014/article/murals.quote3.png,6,,""
281,prime/fall-2014/article/prime.main.murals.jpg,6,,""
282,prime/fall-2014/article/prime.main.recipe.jpg,6,,""
283,prime/fall-2014/article/prime.webgraphic.urinals.jpg,6,,""
284,prime/fall-2014/article/prime.main.urinals.jpg,6,12,""
285,prime/fall-2014/article/murals.quote3EDITED.png,6,,""
286,prime/fall-2014/article/prime.main.murals_1.jpg,6,,""
287,prime/fall-2014/article/metro-expo.png,6,,""
288,prime/fall-2014/article/metro-gold.png,6,,""
289,prime/fall-2014/article/metro-purple.png,6,,""
290,prime/fall-2014/article/metro-red.png,6,,""
304,prime/fall-2014/article/prime.main.recipe_1.jpg,6,,""
291,prime/fall-2014/article/web.titlepage.EN (1).jpg,6,7,""
305,prime/fall-2014/article/prime.main.murals_2.jpg,6,,""
311,prime/winter-2015/article/title_1.jpg,7,44,""
238,prime/fall-2014/article/web.thescienceplaceithink.EN.jpg,6,23,""
251,prime/fall-2014/article/web.headphones1.jpg,6,29,""
252,prime/fall-2014/article/web.woheadphones.jpg,6,29,""
294,prime/fall-2014/article/prime.main.urinals_1.jpg,6,12,""
295,prime/fall-2014/article/muralquotes1.png,6,,""
296,prime/fall-2014/article/muralquotes2.png,6,,""
297,prime/fall-2014/article/monsterswindowquote.png,6,,""
298,prime/fall-2014/article/prime.webgraphic.fashion_EDITED.jpg,6,,""
299,prime/fall-2014/article/prime.webgraphic.craft_EDITED.jpg,6,,""
300,prime/fall-2014/article/prime.webgraphic.metro_EDITED (1).jpg,6,,""
301,prime/fall-2014/article/monsters-quote-1 (1).png,6,,""
302,prime/fall-2014/article/prime.main.venice.jpg,6,,""
306,prime/fall-2014/article/prime.main.monsters.jpg,6,,""
307,prime/fall-2014/article/prime.main.metro.jpg,6,,""
308,prime/fall-2014/article/prime.main.craft.jpg,6,,""
309,prime/fall-2014/article/prime.main.fashion.jpg,6,,""
303,prime/fall-2014/article/prime.main.urinals (2).jpg,6,41,""
312,prime/winter-2015/article/quote1.png,7,44,""
313,prime/winter-2015/article/quote2.png,7,44,""
265,prime/fall-2014/article/web.crust2.jpg,6,29,""
293,prime/fall-2014/article/10749212_793416094082208_1845559210_n.jpg,6,43,The Urinals pose for Flipside Magazine at Blackie’s on La Brea Blvd.
292,prime/fall-2014/article/10743644_793415834082234_1059106190_n.jpg,6,42,"1980, The Urinals play at Gazzarri’s, one of many of the band’s shows on Sunset Strip."
310,prime/winter-2015/article/title.jpg,7,26,""
314,prime/winter-2015/article/title_2.jpg,7,47,""
315,prime/winter-2015/article/title_3.jpg,7,46,""
316,prime/winter-2015/article/web.sari.final.1.jpg,7,45,"For Palm Sunday, I held a traditional candle decorated with palm and olive branches in a Greek Orthodox church in Sweifieh, Amman."
317,prime/winter-2015/article/web.baycities.1.MB.jpg,7,46,""
318,prime/winter-2015/article/web.sari.final.2.jpg,7,45,"I don’t often equate the Middle East with snow, but growing up in Abu Nseir, Amman, for my mother and I, it was a reality."
319,prime/winter-2015/article/web.baycities.3.MB.jpg,7,46,""
320,prime/winter-2015/article/web.sari.final.3.jpg,7,45,"My dad and I stand by the city of Jerash, which dates back to ancient Greco-Roman times."
321,prime/winter-2015/article/web.baycities.7.MB.jpg,7,46,""
